feature_name,feature_family,source_columns,formula,description,availability_time,source_window,uses_target,uses_future_behavior,allowed_for_origination_pd,allowed_for_behavioral_pd,allowed_for_profit,leakage_risk,reason_if_not_allowed_for_pd
act_due_m2_to_installment,F3,"act_due_m2,installment",act_due_m2 / installment,act_due_m2 / installment,post-origination,m2,False,True,False,False,True,medium,loan-term/duration component
max_due_to_loan_amount,F3,"max_due,loan_amount",max_due / loan_amount,max_due / loan_amount,post-origination,m1-m12,False,True,False,False,False,high,aggregate behavioral target-proxy
months_ever_due_div_12,F3,months_ever_due,months_ever_due / 12,months_ever_due / 12,post-origination,m1-m12,False,True,False,False,False,high,aggregate behavioral target-proxy
age_x_income,F4,"act_age,app_income",act_age * app_income,act_age * app_income,origination,static,False,False,True,True,False,low,
age_squared,F4,act_age,act_age^2,act_age^2,origination,static,False,False,True,True,False,low,
app_income_squared,F4,app_income,app_income^2,app_income^2,origination,static,False,False,True,True,False,low,
age_x_n_children,F4,"act_age,app_number_of_children",act_age * app_number_of_children,act_age * app_number_of_children,origination,static,False,False,True,True,False,low,
marital_x_n_children,F4,"app_nom_marital_status,app_number_of_children",label_encode(app_nom_marital_status) * app_number_of_children,label_encode(app_nom_marital_status) * app_number_of_children,origination,static,False,False,True,True,False,low,
job_code_x_income,F4,"app_nom_job_code,app_income",label_encode(app_nom_job_code) * app_income,label_encode(app_nom_job_code) * app_income,origination,static,False,False,True,True,False,low,
loan_amount_x_tenor,F4,"loan_amount,n_installments",loan_amount * n_installments,loan_amount * n_installments,origination,static,False,False,False,False,True,medium,loan-term/duration component
age_x_loan_amount,F4,"act_age,loan_amount",act_age * loan_amount,act_age * loan_amount,origination,static,False,False,False,False,True,medium,loan-term/duration component
loan_amount_x_income,F4,"loan_amount,app_income",loan_amount * app_income,loan_amount * app_income,origination,static,False,False,False,False,True,medium,loan-term/duration component
mean_income_by_job_code,F5A,"app_nom_job_code,app_income",mean(app_income grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_income by app_nom_job_code,origination,static,False,False,True,True,False,low,
mean_income_by_branch,F5A,"app_nom_branch,app_income",mean(app_income grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_income by app_nom_branch,origination,static,False,False,True,True,False,low,
mean_income_by_city,F5A,"app_nom_city,app_income",mean(app_income grouped by app_nom_city) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_income by app_nom_city,origination,static,False,False,True,True,False,low,
mean_income_by_marital_status,F5A,"app_nom_marital_status,app_income",mean(app_income grouped by app_nom_marital_status) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_income by app_nom_marital_status,origination,static,False,False,True,True,False,low,
mean_income_by_home_status,F5A,"app_nom_home_status,app_income",mean(app_income grouped by app_nom_home_status) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_income by app_nom_home_status,origination,static,False,False,True,True,False,low,
mean_income_by_gender,F5A,"app_nom_gender,app_income",mean(app_income grouped by app_nom_gender) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_income by app_nom_gender,origination,static,False,False,True,True,False,low,
mean_age_by_marital_status,F5A,"app_nom_marital_status,act_age",mean(act_age grouped by app_nom_marital_status) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of act_age by app_nom_marital_status,origination,static,False,False,True,True,False,low,
mean_age_by_city,F5A,"app_nom_city,act_age",mean(act_age grouped by app_nom_city) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of act_age by app_nom_city,origination,static,False,False,True,True,False,low,
mean_age_by_job_code,F5A,"app_nom_job_code,act_age",mean(act_age grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of act_age by app_nom_job_code,origination,static,False,False,True,True,False,low,
mean_age_by_home_status,F5A,"app_nom_home_status,act_age",mean(act_age grouped by app_nom_home_status) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of act_age by app_nom_home_status,origination,static,False,False,True,True,False,low,
mean_age_by_gender,F5A,"app_nom_gender,act_age",mean(act_age grouped by app_nom_gender) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of act_age by app_nom_gender,origination,static,False,False,True,True,False,low,
mean_age_by_branch,F5A,"app_nom_branch,act_age",mean(act_age grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of act_age by app_nom_branch,origination,static,False,False,True,True,False,low,
mean_spendings_by_home_status,F5A,"app_nom_home_status,app_spendings",mean(app_spendings grouped by app_nom_home_status) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_spendings by app_nom_home_status,origination,static,False,False,True,True,False,low,
mean_spendings_by_branch,F5A,"app_nom_branch,app_spendings",mean(app_spendings grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_spendings by app_nom_branch,origination,static,False,False,True,True,False,low,
mean_spendings_by_city,F5A,"app_nom_city,app_spendings",mean(app_spendings grouped by app_nom_city) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_spendings by app_nom_city,origination,static,False,False,True,True,False,low,
mean_spendings_by_job_code,F5A,"app_nom_job_code,app_spendings",mean(app_spendings grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_spendings by app_nom_job_code,origination,static,False,False,True,True,False,low,
std_income_by_job_code,F5A,"app_nom_job_code,app_income",std(app_income grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train std],train-only group stat: std of app_income by app_nom_job_code,origination,static,False,False,True,True,False,low,
std_income_by_branch,F5A,"app_nom_branch,app_income",std(app_income grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train std],train-only group stat: std of app_income by app_nom_branch,origination,static,False,False,True,True,False,low,
std_income_by_city,F5A,"app_nom_city,app_income",std(app_income grouped by app_nom_city) [train-only mapping; OOT unseen -> global train std],train-only group stat: std of app_income by app_nom_city,origination,static,False,False,True,True,False,low,
std_income_by_marital_status,F5A,"app_nom_marital_status,app_income",std(app_income grouped by app_nom_marital_status) [train-only mapping; OOT unseen -> global train std],train-only group stat: std of app_income by app_nom_marital_status,origination,static,False,False,True,True,False,low,
std_age_by_branch,F5A,"app_nom_branch,act_age",std(act_age grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train std],train-only group stat: std of act_age by app_nom_branch,origination,static,False,False,True,True,False,low,
std_age_by_job_code,F5A,"app_nom_job_code,act_age",std(act_age grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train std],train-only group stat: std of act_age by app_nom_job_code,origination,static,False,False,True,True,False,low,
median_income_by_job_code,F5A,"app_nom_job_code,app_income",median(app_income grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train median],train-only group stat: median of app_income by app_nom_job_code,origination,static,False,False,True,True,False,low,
median_income_by_branch,F5A,"app_nom_branch,app_income",median(app_income grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train median],train-only group stat: median of app_income by app_nom_branch,origination,static,False,False,True,True,False,low,
median_income_by_city,F5A,"app_nom_city,app_income",median(app_income grouped by app_nom_city) [train-only mapping; OOT unseen -> global train median],train-only group stat: median of app_income by app_nom_city,origination,static,False,False,True,True,False,low,
median_age_by_branch,F5A,"app_nom_branch,act_age",median(act_age grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train median],train-only group stat: median of act_age by app_nom_branch,origination,static,False,False,True,True,False,low,
count_by_job_code,F5A,app_nom_job_code,count(1 grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train count],train-only group stat: count of count by app_nom_job_code,origination,static,False,False,True,True,False,low,
count_by_branch,F5A,app_nom_branch,count(1 grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train count],train-only group stat: count of count by app_nom_branch,origination,static,False,False,True,True,False,low,
count_by_city,F5A,app_nom_city,count(1 grouped by app_nom_city) [train-only mapping; OOT unseen -> global train count],train-only group stat: count of count by app_nom_city,origination,static,False,False,True,True,False,low,
count_by_marital_status,F5A,app_nom_marital_status,count(1 grouped by app_nom_marital_status) [train-only mapping; OOT unseen -> global train count],train-only group stat: count of count by app_nom_marital_status,origination,static,False,False,True,True,False,low,
count_by_home_status,F5A,app_nom_home_status,count(1 grouped by app_nom_home_status) [train-only mapping; OOT unseen -> global train count],train-only group stat: count of count by app_nom_home_status,origination,static,False,False,True,True,False,low,
count_by_gender,F5A,app_nom_gender,count(1 grouped by app_nom_gender) [train-only mapping; OOT unseen -> global train count],train-only group stat: count of count by app_nom_gender,origination,static,False,False,True,True,False,low,
mean_n_children_by_marital_status,F5A,"app_nom_marital_status,app_number_of_children",mean(app_number_of_children grouped by app_nom_marital_status) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_number_of_children by app_nom_marital_status,origination,static,False,False,True,True,False,low,
mean_n_children_by_home_status,F5A,"app_nom_home_status,app_number_of_children",mean(app_number_of_children grouped by app_nom_home_status) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_number_of_children by app_nom_home_status,origination,static,False,False,True,True,False,low,
mean_n_children_by_job_code,F5A,"app_nom_job_code,app_number_of_children",mean(app_number_of_children grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_number_of_children by app_nom_job_code,origination,static,False,False,True,True,False,low,
mean_cars_by_job_code,F5A,"app_nom_job_code,app_nom_cars",mean(app_nom_cars grouped by app_nom_job_code) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_nom_cars by app_nom_job_code,origination,static,False,False,True,True,False,low,
mean_cars_by_branch,F5A,"app_nom_branch,app_nom_cars",mean(app_nom_cars grouped by app_nom_branch) [train-only mapping; OOT unseen -> global train mean],train-only group stat: mean of app_nom_cars by app_nom_branch,origination,static,False,False,True,True,False,low,
mean_loan_amount_by_app_nom_branch,F5B,"app_nom_branch,loan_amount",mean(loan_amount grouped by app_nom_branch) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
median_loan_amount_by_app_nom_branch,F5B,"app_nom_branch,loan_amount",median(loan_amount grouped by app_nom_branch) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
std_loan_amount_by_app_nom_branch,F5B,"app_nom_branch,loan_amount",std(loan_amount grouped by app_nom_branch) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
mean_n_installments_by_app_nom_branch,F5B,"app_nom_branch,n_installments",mean(n_installments grouped by app_nom_branch) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
median_installment_by_app_nom_branch,F5B,"app_nom_branch,installment",median(installment grouped by app_nom_branch) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
mean_loan_amount_by_app_nom_job_code,F5B,"app_nom_job_code,loan_amount",mean(loan_amount grouped by app_nom_job_code) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
median_loan_amount_by_app_nom_job_code,F5B,"app_nom_job_code,loan_amount",median(loan_amount grouped by app_nom_job_code) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
std_loan_amount_by_app_nom_job_code,F5B,"app_nom_job_code,loan_amount",std(loan_amount grouped by app_nom_job_code) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
mean_n_installments_by_app_nom_job_code,F5B,"app_nom_job_code,n_installments",mean(n_installments grouped by app_nom_job_code) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
median_installment_by_app_nom_job_code,F5B,"app_nom_job_code,installment",median(installment grouped by app_nom_job_code) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
mean_loan_amount_by_app_nom_city,F5B,"app_nom_city,loan_amount",mean(loan_amount grouped by app_nom_city) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
median_loan_amount_by_app_nom_city,F5B,"app_nom_city,loan_amount",median(loan_amount grouped by app_nom_city) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
std_loan_amount_by_app_nom_city,F5B,"app_nom_city,loan_amount",std(loan_amount grouped by app_nom_city) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
mean_n_installments_by_app_nom_city,F5B,"app_nom_city,n_installments",mean(n_installments grouped by app_nom_city) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
median_installment_by_app_nom_city,F5B,"app_nom_city,installment",median(installment grouped by app_nom_city) [train-only],loan-term group stat (level E inheritance),origination,static,False,False,False,False,True,medium,loan-term/duration artifact aggregated at segment level
app_income_rank,F6A,app_income,rank(app_income),rank transform of app_income (level G),origination,static,False,False,True,True,False,low,
app_income_pct,F6A,app_income,percentile(app_income),percentile transform of app_income (level G),origination,static,False,False,True,True,False,low,
app_income_z,F6A,app_income,zscore(app_income),zscore transform of app_income (level G),origination,static,False,False,True,True,False,low,
app_income_log1p,F6A,app_income,log1p(app_income),log1p transform of app_income (level G),origination,static,False,False,True,True,False,low,
app_income_sqrt,F6A,app_income,sqrt(app_income),sqrt transform of app_income (level G),origination,static,False,False,True,True,False,low,
app_number_of_children_rank,F6A,app_number_of_children,rank(app_number_of_children),rank transform of app_number_of_children (level G),origination,static,False,False,True,True,False,low,
app_number_of_children_pct,F6A,app_number_of_children,percentile(app_number_of_children),percentile transform of app_number_of_children (level G),origination,static,False,False,True,True,False,low,
app_number_of_children_z,F6A,app_number_of_children,zscore(app_number_of_children),zscore transform of app_number_of_children (level G),origination,static,False,False,True,True,False,low,
app_number_of_children_log1p,F6A,app_number_of_children,log1p(app_number_of_children),log1p transform of app_number_of_children (level G),origination,static,False,False,True,True,False,low,
app_number_of_children_sqrt,F6A,app_number_of_children,sqrt(app_number_of_children),sqrt transform of app_number_of_children (level G),origination,static,False,False,True,True,False,low,
app_nom_cars_rank,F6A,app_nom_cars,rank(app_nom_cars),rank transform of app_nom_cars (level G),origination,static,False,False,True,True,False,low,
app_nom_cars_pct,F6A,app_nom_cars,percentile(app_nom_cars),percentile transform of app_nom_cars (level G),origination,static,False,False,True,True,False,low,
app_nom_cars_z,F6A,app_nom_cars,zscore(app_nom_cars),zscore transform of app_nom_cars (level G),origination,static,False,False,True,True,False,low,
app_nom_cars_log1p,F6A,app_nom_cars,log1p(app_nom_cars),log1p transform of app_nom_cars (level G),origination,static,False,False,True,True,False,low,
app_nom_cars_sqrt,F6A,app_nom_cars,sqrt(app_nom_cars),sqrt transform of app_nom_cars (level G),origination,static,False,False,True,True,False,low,
app_spendings_rank,F6A,app_spendings,rank(app_spendings),rank transform of app_spendings (level G),origination,static,False,False,True,True,False,low,
app_spendings_pct,F6A,app_spendings,percentile(app_spendings),percentile transform of app_spendings (level G),origination,static,False,False,True,True,False,low,
app_spendings_z,F6A,app_spendings,zscore(app_spendings),zscore transform of app_spendings (level G),origination,static,False,False,True,True,False,low,
app_spendings_log1p,F6A,app_spendings,log1p(app_spendings),log1p transform of app_spendings (level G),origination,static,False,False,True,True,False,low,
app_spendings_sqrt,F6A,app_spendings,sqrt(app_spendings),sqrt transform of app_spendings (level G),origination,static,False,False,True,True,False,low,
act_age_rank,F6A,act_age,rank(act_age),rank transform of act_age (level G),origination,static,False,False,True,True,False,low,
